State,Year,Month,Monthly_Rainfall_mm,Soil_Moisture_%,River_Discharge_Cumecs,Dam_Capacity_MCM,Reservoir_Level_%,Elevation_m,Drainage_Density,Population_Density,Urbanization_%,Previous_Month_Rainfall,Flood_Occurred
Bihar,2018,12,54.33091425391483,53.868831676512485,135.32916757444391,2695.3712440919953,48.8606803849453,257.74133495489014,3.2120044076368455,346.4418901810511,46.76276321752475,54.55682597933066,0
Bihar,2019,1,120.86540855310432,74.58003248071361,388.7129451431579,1313.260037483667,65.7577571923146,223.2952738602018,1.512123888497551,688.5540968715165,51.53191233492348,132.73713378954133,0
Bihar,2019,2,41.10807021060661,54.934189969692255,102.9448029322658,3031.9857412033225,44.39179849282176,814.0761435062514,0.5830072610702671,251.5993349046007,44.25786805105689,52.03244231284409,0
Bihar,2019,3,61.78131775001038,47.89490036922263,201.9925985977795,6126.105394257267,70.31692380048314,609.1442223757209,1.2752536779884847,1072.8444393066427,53.41892289154317,63.202030010420074,0
Bihar,2019,4,96.32543651113426,60.27232390829907,323.01467824977567,7130.019255912576,69.7954805975316,1203.1181323083977,3.8019983754284987,287.1398191908662,33.558628301201765,96.03969359536013,0
Bihar,2019,5,80.72189009872898,62.287218050104215,252.0179472262026,1972.7193367424134,72.73247748855066,251.27734328714746,1.7297457712922437,603.2458898457858,39.4903185955735,90.81167669548546,0
Bihar,2019,6,227.22556485500195,95.43344043365066,488.51174552606716,6635.123852642395,87.53755134149242,557.9834953439466,2.7698695566166984,1478.240243157482,29.676264547819027,279.6703592999705,0
Bihar,2019,7,204.65002366470003,100.0,465.2723967806851,7596.106565308447,93.79827692188448,509.87760821271564,3.3338599033082565,1421.7875601091441,68.6049004901007,197.43010617055103,0
Bihar,2019,8,353.0917077626273,100.0,818.0761917181874,5428.7392438895195,100.0,1464.1408187701973,1.5871033998836537,975.8422252038254,62.18009597488975,361.8850221851313,1
Bihar,2019,9,337.1400990498403,100.0,703.7616857264063,7988.948637466418,100.0,978.5405795825428,3.496997948163668,313.52765236454786,39.34164848915209,413.28405557659204,1
Bihar,2019,10,95.88186679529599,59.287122658209945,215.1568310682572,6980.421879479009,73.33055852557382,1031.7178544177686,2.3202893912580436,1677.4753662846315,44.3474474523276,78.27760835852975,0
Bihar,2019,11,81.76250269626398,32.082938112295096,228.68940844535086,6639.0657850886355,68.34227915468205,1172.274297631387,1.1712071040278484,195.12260147725925,76.15436758442901,60.94026658738077,0
Bihar,2019,12,134.62105850105064,71.81748335083458,351.9225891487921,7134.197789408561,69.80063476774995,450.479793020093,0.5415497133427576,671.2457170654138,55.46525344293821,124.60027416750945,0
Bihar,2020,1,122.08844623828234,61.49645266254362,411.28271620652544,2861.8184525787847,99.51444048028759,1423.9231230479295,3.995160617075346,547.2737727989006,65.88859099420708,113.15384737751258,0
Bihar,2020,2,9.4705320438606,23.400968067631332,19.2616846396497,5808.491917420118,12.52922128825729,444.5350659494549,2.459625855375823,671.7462390142956,26.699402040851503,8.943063593993921,0
Bihar,2020,3,88.09533482394781,36.454322838922174,202.46446857010696,4558.841836512389,71.04132129036265,1132.136838239929,0.8863798198747682,988.8245828709445,19.96101904584115,93.28498407226185,0
Bihar,2020,4,43.025706654784976,42.767661250711505,119.44760170215612,7470.480423356603,35.7548598219055,825.8794177402407,2.5404946790141048,863.1409389523226,81.43557222279718,50.18137843181804,0
Bihar,2020,5,111.04914018896424,52.92295059772873,294.12414640701644,6800.670004735158,68.7344902265437,1053.2059914184474,1.5172503925728589,665.2360729860696,35.74436538164065,126.07863615624245,0
Bihar,2020,6,338.0267940341993,100.0,729.0303617467805,2662.612844158421,100.0,572.9512808724425,2.1656721461562025,184.68307735399856,82.94013328391523,381.8478547881912,1
Bihar,2020,7,205.52220130684915,69.86373923636886,549.322580802686,5383.713759341231,98.42623670432468,1289.8547013361585,1.396892233611754,822.3704961528373,75.9890295665082,225.64050192886066,0
Bihar,2020,8,270.6210399360571,100.0,549.2321181958196,6149.4986200795565,100.0,733.088980571778,3.3461375154956143,1913.8115388122899,79.80519846461978,337.0744789376731,1
Bihar,2020,9,120.35312819478696,62.04231426152994,324.65894046819653,5829.2720231935255,73.85100422508972,1377.698771900246,3.3531308118946117,1959.8264288386458,76.61762412971811,104.4619897325007,0
Bihar,2020,10,91.82046766361356,61.22455152055535,294.4205380676159,7294.752148870953,52.426077178468304,937.511309632003,0.519709594618188,454.0018753852137,21.980834269735755,84.29070132075968,0
Bihar,2020,11,55.895027815417706,43.99158736490051,141.00733485607333,2254.257722377258,51.607341925910966,745.4998821661936,1.9969212581171139,1916.4374499244773,30.031458758509427,56.45389737591572,0
Bihar,2020,12,164.98224919316056,75.22618404682018,559.8724312957911,3645.778489488989,100.0,698.1953296309011,0.8098281032515495,1257.0983109986641,35.17483779136742,131.35646197837667,0
Bihar,2021,1,149.79445626493975,91.49698948877466,316.6366393945067,5887.50817446131,73.16607270496982,706.8051189202955,3.0211302076749598,1105.9279070284254,42.684235332849916,133.82682782236625,0
Bihar,2021,2,98.74160646184276,60.795045057927126,296.97695994548707,1523.2213254542085,71.1584732910945,693.72403535579,3.6178844602871965,279.4786090220651,84.22129984962804,125.34670646667948,0
Bihar,2021,3,120.63748894254225,56.125574775948735,316.9840508007776,4085.985788917611,88.79974188275577,55.51478066763171,2.57604598434497,454.7926887850049,39.216466250424205,109.63308192917023,0
Bihar,2021,4,104.66655905884473,35.67458206147276,226.1887963851001,2019.40116967816,67.57744524193467,54.98978841384102,2.1458717986506404,1913.4506202206783,23.097265655368158,132.69194040650822,0
Bihar,2021,5,111.79692455502236,71.44058218988988,331.80395190345854,6787.093538773975,73.65770415831454,1047.151251699834,2.553871557757473,1682.2802349442597,20.059019630794605,124.58879839029392,0
Bihar,2021,6,221.53695932691528,62.75277192417738,556.1491460025514,5345.82842941935,100.0,1337.0380850931758,2.236615741353903,1666.9740117461483,43.15094672907773,168.68636629230866,0
Bihar,2021,7,177.38528232610128,63.06041385055497,545.797757093678,6199.750511094061,96.84562754589115,221.05025974089065,0.9687942679000012,1893.1988894951203,71.29420351084467,143.39701011489274,0
Bihar,2021,8,162.31379832316244,53.232046225475365,517.2139102723035,4571.490415346854,77.46865859190456,196.1353568052332,3.0864722210468534,854.087158627346,33.404697334250294,150.18882338939164,0
Bihar,2021,9,127.76691873939876,61.63386466071554,301.8951702627814,3789.5142016278623,90.22234023437747,1221.6745517313007,2.2272821393121,490.19955091097205,66.60593740748787,143.07695343938286,0
Bihar,2021,10,106.68980589716968,60.38153938064529,230.08266770043176,7878.81767713928,69.67405615168695,1291.0704774113096,2.907645259176763,1883.6247877316823,65.56178178265955,86.87475615495482,0
Bihar,2021,11,49.78004467464203,41.42514462272373,128.6558351832464,6191.22113816046,39.204120831664,895.0568051529162,3.5527158514961323,190.4080658376136,41.982930428981476,39.57236999039678,0
Bihar,2021,12,37.898112325195584,33.06820577993928,113.5886633143946,3003.266095585351,54.54361643259659,302.3806365371509,3.7772339523874487,135.19669581731614,45.64440903226983,27.020451941380838,0
Bihar,2022,1,89.41823180444457,15.470905036826704,221.98019775383818,1925.1324426751657,81.87608992741667,1174.6817339234665,2.357627108358498,1220.6853494355357,29.04314597872569,78.00830446771016,0
Bihar,2022,2,36.79989566471471,34.25691790331513,86.01350640243922,4636.141504738664,44.37368254262796,846.2196899071405,3.8073159728752657,471.5842294928938,59.917299711304715,43.80496046315741,0
Bihar,2022,3,15.749728463921684,37.88701181921349,37.70209917427614,1274.7713714969993,55.45421468424997,76.03904702463001,1.2675334887669072,1441.8417472103856,69.78560939760136,15.327494718605132,0
Bihar,2022,4,45.864021038435546,32.729316340382624,102.72943872803772,3787.0464546603457,69.20362730027333,872.0518912036986,3.818186486485116,230.6268089684869,50.51758656914724,41.156164903593414,0
Bihar,2022,5,62.296428289033756,45.651386004015286,153.84339892079214,6739.077032689035,39.958870177403924,431.8599822144327,1.5431488297697458,827.8927238221105,73.48994969751922,79.75985670920625,0
Bihar,2022,6,463.55852457599553,100.0,1515.755792078571,3988.337244454125,100.0,830.2671675819986,1.3082958260956055,1512.6548179802428,52.23918227895473,549.511884667447,1
Bihar,2022,7,246.16757343924786,98.1703042900283,756.5845472999926,6600.3808556596,100.0,8.93507259148433,2.0781627858260183,769.622189923799,53.843688367778626,200.0910730891413,1
Bihar,2022,8,261.2786301102332,91.10357167444711,611.2990857710199,4364.998395390492,100.0,750.7822804976901,1.252798300747825,616.53538077924,26.879366740867145,295.5260157857818,1
Bihar,2022,9,282.7908959863608,100.0,868.4877554087149,6151.547743562119,100.0,283.316728440375,0.9398140095285397,362.9192688296449,67.37132593200873,277.6419960667474,1
Bihar,2022,10,101.7212911715861,62.46998084418279,295.69556115793335,5804.5662460507565,78.60459137425433,32.44180794681698,1.5912217638175767,1311.8621405928793,15.654146744037094,73.21757819428193,0
Bihar,2022,11,97.79583580039537,62.95615289470531,234.51975387073858,5815.739880830963,62.76839836994537,58.875879361285236,3.7647269364070706,755.8416927616979,22.453723429929447,97.31801735951301,0
Bihar,2022,12,119.78232942966486,52.649245904064635,287.98487780396687,2699.0049075900824,82.97192701789228,1487.5512139833588,1.190913068056899,1193.4884122356357,79.7685249159875,94.40499852400876,0
Bihar,2023,1,70.10656144414327,50.858945710936034,206.89025250309206,6326.240310728681,53.89131725342119,267.5615660241635,1.9748192942484923,1608.288233082371,47.53948625928365,71.68493076211912,0
Bihar,2023,2,127.1367727025488,46.32141398582307,329.179794562272,5869.4852741178565,91.38288418222021,1407.1410292618507,2.398256326723125,1559.9598650026817,21.244459117187468,105.10331173736367,0
Bihar,2023,3,63.83371362082789,45.976377133988045,151.87843569455035,4621.809028774763,86.2534305295973,1388.9987811176816,2.7587096813771277,887.9980248069882,80.12458239931475,74.74479688704203,0
Bihar,2023,4,100.79484072407647,51.732864364830924,303.76717072440243,4919.182159038886,67.42197839467363,1185.5620526201697,3.0858176752754027,1287.9019143292785,84.04675201402246,102.82624362194248,0
Bihar,2023,5,112.40108954024466,50.851661547060644,386.17199967614727,5877.568597750389,64.15974134523944,549.7927496631279,1.735516628401427,1309.108140848222,67.5891181856422,124.4403974071925,0
Bihar,2023,6,485.4109430939103,100.0,1547.2280172317883,4329.928547323394,100.0,807.2518032045633,3.1989761685978775,1356.4040819036738,43.65414446176749,600.5735373251739,1
Bihar,2023,7,276.7646814391081,100.0,856.4619902830075,6677.107624524485,100.0,177.52278812983818,1.923832519748973,1711.1462172939216,40.73606322413758,291.8918718238162,1
Bihar,2023,8,218.49040343466118,100.0,755.832938324276,1390.1486855098149,100.0,863.0724686649364,3.5206007273759967,1014.6271523220123,20.4969030159101,226.4267639545892,0
Bihar,2023,9,225.99323036170918,81.99628867376886,739.8005392416886,4651.196590937851,94.39308269484837,1366.6428770180573,1.111043946367261,643.5140981526424,51.178573741414944,193.90629826347222,0
Bihar,2023,10,67.20694888444976,51.322710105619315,143.37892060407262,1407.1743110464731,46.92593068044454,561.5067163031767,3.022325590777518,1154.1328407205012,44.60135279267452,69.85832609399823,0
Bihar,2023,11,103.08288735340558,53.99048893771301,214.65540673417073,5713.7403532088465,72.10075250489369,280.1413470580629,1.5357422214310092,1462.391083543499,20.89893914265359,122.37145003761589,0
Bihar,2023,12,86.05629584288074,61.277810690515025,185.05219320892687,6024.323813713616,75.12563387223666,1021.3280972038551,3.4082287178764767,179.03231688729204,16.617746792745454,79.49917269320315,0
Uttar Pradesh,2005,1,87.64496935345569,40.414167609389864,295.8914632453893,3740.35811233811,72.71296210047372,149.94342478048668,2.6224342186033014,957.842284326944,80.69277486560688,67.79439044314414,0
Uttar Pradesh,2005,2,69.18929582544445,30.488373128896203,228.66086015125927,5234.585692384286,55.75839277361669,923.065653273674,2.361687439084559,274.5156407354819,46.151307860774864,89.92554322769682,0
Uttar Pradesh,2005,3,53.9737351465522,40.226958154751934,146.22510449064444,5739.892420017313,59.794380914739946,1408.1854656888652,0.6886440163782608,123.14168729142874,61.29366796853488,47.152072814597766,0
Uttar Pradesh,2005,4,101.65285176033113,47.29839757023774,244.44401153834357,4580.054844111111,58.667700505056445,663.0219286000781,2.293499929818297,1378.1558618508288,42.09913562798038,86.48468207260778,0
Uttar Pradesh,2005,5,61.644926199000125,35.23538377761628,191.88276052873627,6296.934370780287,46.93895992152344,884.188937552773,2.497413815518968,1020.1057764084784,53.498529046870495,61.34128669136745,0
Uttar Pradesh,2005,6,358.0064835558006,100.0,774.884373677022,6247.380265043166,100.0,208.1497944407533,0.7331979944363114,1954.5514038207884,81.98942382093091,263.5865434485205,1
Uttar Pradesh,2005,7,194.39382498101588,76.21093022461963,530.3097264454976,6811.240700997112,99.7341053617036,534.0889724816665,2.6116394797560942,692.8024816060556,78.68765485824423,237.59596265974588,0
Uttar Pradesh,2005,8,338.02068837738494,95.56135013508715,824.7990469098339,1233.9259629354162,100.0,1224.6521722828163,2.0763412456365278,717.7525639605024,47.97772484984277,402.66470934468845,1
Uttar Pradesh,2005,9,192.79000834761715,73.34071464115382,493.63134146204226,3330.384673619823,100.0,717.5531199604002,3.5299534731340128,161.0082029159107,60.07075492885885,223.2063582375614,0
Uttar Pradesh,2005,10,33.04506694775885,42.72139184422509,102.22658715398144,7494.670431533874,52.911242440349014,502.3216167322327,2.2612329586304005,126.75136023749228,15.487031111230385,27.892547012686926,0
Uttar Pradesh,2005,11,69.0142500253481,42.68137711314507,156.35626534153747,1199.6401738705376,53.81315703038653,1368.783284889402,3.6247857885646004,1342.412178101589,62.05639048604236,48.53106114503382,0
Uttar Pradesh,2005,12,98.70760415435542,57.669265657773266,248.46484581555285,7255.540543633366,77.03672363277619,440.81780758603253,2.46949040169771,289.4888474533766,79.53689410929252,77.4323916814338,0
Uttar Pradesh,2006,1,92.54892731587628,38.29118390977254,291.17183594067416,5335.459141554093,66.0181987379466,1356.1320557916642,1.934466855914225,1097.3747600625884,48.39908371769783,89.64051467481704,0
Uttar Pradesh,2006,2,134.4067252331205,65.0920783145301,332.6668172612429,2807.107173609348,95.64365526602163,61.432238866312915,2.541183066590661,536.9266892619651,25.36937454114682,146.81219424160506,0
Uttar Pradesh,2006,3,124.8386809445751,69.26541726420551,343.9761751287594,7258.382236427206,63.29636361423547,1474.5026578222307,1.4594765851717841,485.048151781819,45.9507879650608,91.64461778432542,0
Uttar Pradesh,2006,4,119.1148908884455,60.37785509302399,337.7417132198956,5590.573959298039,78.9762403525036,748.050353426924,0.6122223098308955,1263.3914487967538,65.13217138695015,113.1650349523696,0
Uttar Pradesh,2006,5,48.79424474448913,49.551254285872155,113.78402570004269,2129.9189138130178,64.9407703630424,1242.728532912851,1.8398847278722634,1219.3255983624495,65.45714215324409,41.217672758279534,0
Uttar Pradesh,2006,6,269.5970522968517,99.2339942613286,675.781132383397,5921.221899818921,100.0,337.79243662915036,1.4142005994586953,1072.6140304122855,37.37326878556499,215.83210431548224,1
Uttar Pradesh,2006,7,294.1713848927156,100.0,629.9281898265644,2201.8579518994384,100.0,145.84449360067822,3.1399881656232562,138.97074670874323,32.45630515971244,363.1251591398492,1
Uttar Pradesh,2006,8,232.73824880811,84.55988580443325,752.1376750289788,4451.245850781434,100.0,1270.9406256173997,2.602589210576377,1395.4827608624316,84.54510922769957,195.3607950222163,0
Uttar Pradesh,2006,9,243.404836415025,100.0,501.21386705115145,1101.2944905200552,100.0,852.9088164305214,2.437003464073046,160.52784880369416,47.85120974520049,305.41798492405354,0
Uttar Pradesh,2006,10,46.59501984111059,58.08972273880226,147.6935396769146,6487.476953993213,40.500636200208085,781.3237231809306,3.5028318089081774,843.6183773911192,77.20852503493589,39.33254763952194,0
Uttar Pradesh,2006,11,75.45749740838194,48.305852525567374,240.96391637033145,3919.386653628939,55.307988841429236,1352.5929121377035,3.418708101613629,1151.7086821786484,58.127756029100475,74.29510049218408,0
Uttar Pradesh,2006,12,50.39070989805167,50.15010746441864,110.27598975000562,3929.1275280135956,53.14795574366315,520.1200524418737,2.2435275208790193,969.5005616358326,51.3222672155757,39.5038668830427,0
Uttar Pradesh,2007,1,14.995149644699012,34.57790594289516,34.13641353282877,1453.8395315033385,40.34938211220643,941.8323065510788,3.0465767015666017,1390.7016640957518,47.93505033627776,13.986562644443188,0
Uttar Pradesh,2007,2,140.07811860754384,79.86412058014295,384.121030721924,6943.925735919574,68.87570107506862,1312.6794665684345,1.0969613230228146,358.8439379368787,59.12806482251997,123.37176466410915,0
Uttar Pradesh,2007,3,118.12705017317415,67.42251455729263,271.95117867863036,2639.36097931769,62.50689254790254,461.62038056113323,1.6251186728173157,403.2968731802518,29.362798337661253,138.57851692425686,0
Uttar Pradesh,2007,4,83.35490007043734,53.08930387018873,208.12224177066267,1830.589922373766,65.61809569964035,857.7290514244585,3.6722397388347616,1589.7173816741097,58.57611078889012,74.10533172406724,0
Uttar Pradesh,2007,5,44.74265179092018,42.0887609397944,135.05203163728322,6075.672132283556,53.766129422964404,1061.6518040732376,3.266426165590458,468.1039727471401,33.32270083259166,45.08066262189626,0
Uttar Pradesh,2007,6,271.00007976943454,100.0,734.5837187210282,6597.050508714021,100.0,873.0265419211189,3.205815495659892,732.0786744076153,73.19916353512178,234.34552748868728,1
Uttar Pradesh,2007,7,183.2993285975445,78.176185143048,497.34419541169945,3227.226466560922,99.39333851804248,1476.3266144274064,0.5696551930902725,1428.1520866799806,32.7038263889401,132.76236462773326,0
Uttar Pradesh,2007,8,258.32251590151236,100.0,521.203814968077,5115.1998435084715,100.0,754.5877355000099,3.5568445752986664,259.60325758918873,62.70682209206552,286.23835016404047,1
Uttar Pradesh,2007,9,334.8437055193891,100.0,1083.0959283079706,1293.809083704542,100.0,468.6700955307491,2.0796785380393406,829.9689513593572,45.26337299150657,431.13039691610913,1
Uttar Pradesh,2007,10,52.840786141474716,66.44286637991596,171.48285317896034,3523.241204044789,52.141668694438565,648.4807525915105,1.9333146809754989,811.9889428179437,79.78705251528265,63.26933456311581,0
Uttar Pradesh,2007,11,44.44561207857301,39.513918039727386,130.16518148656087,2005.8412508321373,51.010948595577176,478.31154087690686,2.870167532854294,1019.673986432912,83.47886401992916,54.42197539682125,0
Uttar Pradesh,2007,12,80.42182846964103,45.85609922003502,262.8538768251829,7378.640172202699,62.80896665897451,1231.83795316146,0.947824793219177,1996.0387553833466,33.100895508694165,91.24040989359636,0
Uttar Pradesh,2008,1,72.71357664568303,50.990510987261416,244.49124533577827,3166.3710543640686,64.62599317280767,719.4262302984823,1.28223009989544,1440.6320005753348,28.356664401241495,75.01896623514342,0
Uttar Pradesh,2008,2,153.30244961424052,63.383596911933076,360.12207349547185,4439.443631881497,71.17084947301419,1309.3359572715158,2.9922219749320975,1201.927763016711,21.230222458787576,171.14612886738485,0
Uttar Pradesh,2008,3,98.6900886073116,49.229560688684984,234.3973626959594,3919.3410982463065,78.86960149303741,194.18396577654516,2.4797570883467603,369.91705794181826,64.33570852925307,122.67640640226433,0
Uttar Pradesh,2008,4,64.55989697402242,41.05020895959857,218.931278110069,4646.9397205455,31.41709843278753,733.9596648840936,2.5241518594650647,1409.5364990896087,22.481836256092198,76.99841452698217,0
Uttar Pradesh,2008,5,49.87184873636117,41.33204056707065,158.55627220882528,3638.6498018039047,57.58658352942669,1320.7963733832944,3.607137282948952,1919.560602137049,75.73938218366817,34.97435707890539,0
Uttar Pradesh,2008,6,237.26689133121337,100.0,604.8833509233822,5210.839544657943,100.0,911.4438363249253,1.7775885641358806,1818.5004618344465,50.22598417702823,232.25356614143175,0
Uttar Pradesh,2008,7,299.85369929247196,100.0,679.947462267087,4591.485960044067,100.0,1183.9297388371642,2.978083243992691,583.0138752267076,75.3458860088162,370.63898642578556,1
Uttar Pradesh,2008,8,350.577305122548,100.0,1214.1920513733046,7078.267745552575,100.0,1340.3880400788703,3.6023173461853832,1129.2049656640838,60.24812156660598,360.11921699475886,1
Uttar Pradesh,2008,9,476.5175183907738,100.0,1312.3100455485944,4442.679256257192,100.0,242.4847744562139,1.1848320346886985,1948.6570227985794,25.71794120405389,410.5495074931106,1
Uttar Pradesh,2008,10,47.940643126759724,59.28687883154615,106.95371446072292,6556.021980496486,68.60779622645306,1178.8782875296733,1.3306119647136188,648.4659750833748,80.65915058216478,57.30838226772651,0
Uttar Pradesh,2008,11,59.73460664848323,47.33237918496806,156.94647381882353,4915.11310453779,55.713094424961305,903.5336868455915,1.6458183804038973,1583.7951560059257,73.83147071471637,53.4126352725594,0
Uttar Pradesh,2008,12,26.692862358991853,34.120634023126,56.706069319631574,5492.427831087079,50.490456672602356,710.546361804165,3.677617101444915,790.0594725726135,35.10065844063401,26.70463240812417,0
Uttar Pradesh,2009,1,0.0,24.210157800600953,0.0,6316.9328373973585,49.14077164224034,594.4160620661391,2.869786901828878,1004.3652116635186,84.56411719375521,0.0,0
Uttar Pradesh,2009,2,40.51815284254739,23.77274852063463,103.54333988946962,1141.6536284796532,49.46409033685179,788.3697853596774,2.2677023009464303,1097.9758831779277,83.18218574804447,50.52096656234411,0
Uttar Pradesh,2009,3,63.62637699125503,35.34547855594289,167.71494753596258,3523.7304249615345,60.23733081496783,860.2892263725795,3.4855474564577396,1631.2634914891814,24.25480659742098,71.79274297375473,0
Uttar Pradesh,2009,4,137.09314606379078,46.75825947774419,284.4721484074046,4410.746922418157,75.62109255397884,536.3778376831744,1.3802956388674028,1419.8762862342194,68.86397711209109,116.10058141696517,0
Uttar Pradesh,2009,5,20.93371105927787,45.81143784023865,49.60696813091706,1063.0396498513267,40.95867441605234,920.1884999811027,1.0829095600783045,1104.3966913195768,56.30814956411296,18.397069019580965,0
Uttar Pradesh,2009,6,268.91454236070376,100.0,711.9779368400987,4170.986705809747,100.0,771.7594907518128,2.9956100973128637,619.6554450764435,23.511114467346882,277.95932194408726,1
Uttar Pradesh,2009,7,249.31283876049497,73.26584348922994,740.5638580944873,4458.880187988894,100.0,1110.9955760444682,2.97077816199067,1114.9607944363765,62.52321146017948,305.1927616937909,0
Uttar Pradesh,2009,8,475.23336009507386,100.0,1495.2592416935813,5077.876859293958,100.0,111.15513643276988,3.6223920549187847,158.48789425151625,67.38774493468202,549.0259261012507,1
Uttar Pradesh,2009,9,186.06659198499207,95.63270866688123,464.4128046329482,1632.2299220935113,86.79343399561942,161.30891493578127,2.643713274839792,1502.1109284805832,68.70948107375537,231.32243655824035,0
Uttar Pradesh,2009,10,187.9331534374835,82.49505538294227,619.8306226370387,3075.5109971675734,95.27863027341814,243.1281408374404,2.023862886448047,863.6075451163365,55.3003513731843,197.33577599425809,0
Uttar Pradesh,2009,11,82.6315459459585,67.287200958388,178.25557719852736,7008.039348871743,63.188718917704506,74.63701341937968,2.9678960132364822,1715.5675994864043,45.38497572711863,103.87721086559411,0
Uttar Pradesh,2009,12,70.26358789728368,65.1826479262607,229.63045537769753,3077.6014353628725,73.31514520376138,534.6272533848006,3.6708317171812554,1811.8306424736513,83.35379433406096,87.20434901796119,0
Uttar Pradesh,2010,1,85.9512253922922,49.77524329982371,224.741629894232,7935.609491621565,91.62110421935333,797.0134983089138,1.6260796045039723,242.54196889654452,77.6955861281343,101.56043958223742,0
Uttar Pradesh,2010,2,26.79094977434648,40.46128632970553,78.73243944359909,3864.006515423356,43.13549985093394,384.7616178978663,3.5090507422578137,1430.3576926587007,53.34179366283958,28.55221682746,0
Uttar Pradesh,2010,3,77.72845616454892,40.52775651171061,178.04094940437844,2458.6857530617776,69.87087313450228,608.6161326651281,1.2271224555426663,1332.619180749643,75.98309324452225,89.30931839327864,0
Uttar Pradesh,2010,4,90.27989782343322,53.64982962271861,282.3787614231423,1980.4519155125554,77.97736244019688,525.6705499679713,1.8634220756853286,1071.4619178674657,80.03534521797766,110.55477095094547,0
Uttar Pradesh,2010,5,72.62843992669153,46.09871138245944,184.21919261013383,3035.2070612347175,69.88510727948987,1443.6258548005173,2.7876103338732925,1692.5024826620647,51.7641540161558,59.91818463576534,0
Uttar Pradesh,2010,6,318.456939925997,100.0,991.5750257385318,2539.1809279514437,100.0,555.624021219664,1.774096142250982,1922.9352319082134,46.076147222870325,367.198806457607,1
Uttar Pradesh,2010,7,233.00953682540265,97.21034638870995,665.8957108182965,7260.120253230537,100.0,325.61505283962157,0.7595568702091076,1793.7623589750237,74.33768385735516,301.87642012713934,0
Uttar Pradesh,2010,8,296.985030340621,100.0,962.3572826383695,6910.984331840608,100.0,855.8666478291311,1.838276092708488,1875.6603378322354,45.24820229311261,303.902292916889,1
Uttar Pradesh,2010,9,464.16586491375483,100.0,1255.9203252326918,1335.772910056331,100.0,885.4707545184863,0.9871573096529547,106.43691116701436,32.17030655505501,521.1429764464248,1
Uttar Pradesh,2010,10,120.25644160106219,53.670050041520334,273.2541355824192,1097.8719907995533,69.90860647054697,1158.8491753749609,3.562620859358405,1266.9091349707778,28.17399871759036,104.76341918825688,0
Uttar Pradesh,2010,11,104.53840662687348,55.80956272614148,247.86339068394423,6121.521327439216,53.567132733827734,686.5943258480601,0.7492235113943139,1617.5060047676886,32.0311349588077,118.67694114265765,0
Uttar Pradesh,2010,12,58.67983672694663,46.81424848586113,188.60930711649996,7775.019468569912,55.88408606400221,719.4465381138957,3.04589052846083,804.3502483717897,27.905776661378567,56.67565975016724,0
Uttar Pradesh,2011,1,87.52293427967092,43.36892874544288,257.2908008073269,4766.55680011838,58.391159368322775,834.7526936869101,1.5052439989457653,1886.3345202720077,68.34501574078081,112.33644666062686,0
Uttar Pradesh,2011,2,93.29489332895939,61.10999697866143,218.9289111679919,4563.024118378327,56.7659182107588,1332.288081872673,2.9281527212217635,849.7952328214608,41.072825723847586,90.8171198227364,0
Uttar Pradesh,2011,3,98.33556039828274,43.53614336315552,250.38487810246428,6966.557444834306,75.53780052492678,549.4823228610265,1.2347614108571954,1574.6885418006834,49.04863692937606,82.09544485102144,0
Uttar Pradesh,2011,4,136.06001386208632,59.350689341908854,430.7308724173859,2602.910297102182,76.5687358030563,792.3301839701703,2.0804122634056976,1201.2607085337395,76.40084302598359,166.08144285744612,0
Uttar Pradesh,2011,5,67.12989184039166,46.45766260167697,177.20047351119257,5243.3547619689825,79.97600890690501,235.34322004725982,2.7628728457325638,447.0380756131672,67.53667864877244,60.648673169918325,0
Uttar Pradesh,2011,6,360.5741456881618,100.0,941.7439618080168,5935.241655843329,100.0,344.1714219155837,3.283504656790279,1298.4814928993708,56.129324050485884,328.8902476199677,1
Uttar Pradesh,2011,7,500.4359124285515,100.0,1355.5273384544837,5888.193267583921,100.0,324.83100528756563,0.5203131909502938,671.8196595614777,67.42423483349637,588.7616625883135,1
Uttar Pradesh,2011,8,275.5494046074564,100.0,843.2219381362031,6057.033961156892,100.0,132.14021385257632,1.2699689441392574,116.748183259498,65.12893483337163,249.8304424055118,1
Uttar Pradesh,2011,9,249.2580226546149,100.0,804.85431179753,1914.887776238191,100.0,615.6886463789986,1.7204598379504243,1550.9293617941178,21.78659748387003,227.0068117608724,0
Uttar Pradesh,2011,10,39.360182753278835,37.27350032129672,100.70700291544924,6434.739580569082,46.74902542206,895.9105841145171,2.7552799517239857,1539.2686633551614,23.2585299605918,47.22929382474407,0
Uttar Pradesh,2011,11,105.54173269070397,73.3616709697694,351.939778685129,5902.14447718665,68.4546811886912,743.5940860689212,0.6932616936264198,1913.811275384106,24.000408255781494,118.0459752601505,0
Uttar Pradesh,2011,12,25.5182651658097,31.795685522915555,86.43345728239939,6962.8576617325325,47.71569090790983,788.7656022162341,1.3012981764880585,331.0834922921791,40.43747356024886,21.773637580015453,0
Uttar Pradesh,2012,1,101.07925565455012,55.34541571757886,289.33231800655363,7229.5173912306855,66.79923937998763,1282.63830628639,2.1497883856054916,1750.393523969686,35.41037387030357,78.56767672690758,0
Uttar Pradesh,2012,2,165.93187455147836,74.15274453658618,553.156901539336,7564.790448946683,100.0,85.17444360531651,2.2533925565060393,812.4326432416055,58.8100877949082,195.16155717363492,0
